year,month,day,atm(hPa),Rav(mm),Rmax_day(mm),Rmax_hr(mm),Rmax_10min(mm),Tav(¢J),Tav_max(¢J),Tav_min(¢J),T_max(¢J),T_min(¢J),Hav(¢H),H_min(¢H),sun (h),sunshine (MJ/¢T),snow(cm),snow_max(cm),snow_depth(cm),cloud,snow_day,fog_day,thunder_day,Label
2019,11,1 to  5,1009,6,6,5,2,8.9,13.3,4.5,16.1,0.4,64,37,39.3,11,0,0,0,6.2,0,0,0,0
2019,11,6 to 10,1008,13.5,12.5,6,1.5,5,8.1,1.7,9.8,1.1,64,38,12.1,5.6,0,0,0,8.2,1,0,0,0
2019,11,11 to 15,1005.6,17.5,12.5,6,2,6.9,12.4,0.6,15.2,-2.4,72,43,21.2,6.8,1,1,1,8,2,0,0,0
2019,11,16 to 20,1008.3,17.5,10.5,5.5,1.5,2.9,6.1,-1.4,10.9,-4.2,65,39,22.7,7,7,4,7,7.9,4,0,0,0
2019,11,21 to 25,1019.8,0.5,0.5,0.5,0.5,5.1,10.5,0.2,16.9,-2,78,50,17,5.3,1,1,1,7.1,2,0,0,0
2019,11,26 to 30,1019.8,0,0,0,0,0,4,-3.8,9.4,-5.2,67,39,20,6,0,0,0,7,1,0,0,0
2019,12,1 to  5,1008.5,38,16.5,3,1,0.8,4.8,-2.4,12.5,-7.8,81,43,6.8,3.3,25,15,21,9.4,3,0,0,0
2019,12,6 to 10,1016.6,9.5,5.5,4,2,-0.1,3.4,-4.2,10,-8.9,76,42,20,6.4,11,6,14,8.8,3,0,0,0
2019,12,11 to 15,1011,34.5,13,7.5,3,2.6,6.3,-1.1,10.8,-3.2,77,48,9.3,4,1,1,1,9,3,0,2,0
2019,12,16 to 20,1012.6,6.5,4,2,1,2.2,6.2,-1.7,11.5,-5.1,75,46,11.8,4.4,5,5,3,9.3,3,0,0,0
2019,12,21 to 25,1015.1,8,5,2.5,1.5,-1.9,0.8,-4.6,2.4,-6.1,76,48,16.5,5.3,12,5,6,8.8,5,0,0,0
2019,12,26 to 31,1011.8,16.5,11.5,5.5,1.5,-1.2,2.9,-5.9,7.1,-7,77,48,15.3,4.5,21,11,12,7.6,4,0,0,0
2020,1,1 to  5,1010.4,7,5,1,0.5,-3.7,-0.7,-6.8,1.7,-9.6,73,52,16.3,6.3,13,10,17,7.7,5,0,0,0
2020,1,6 to 10,1011.8,14,14,3,1,0.1,3,-4,3.7,-6,73,43,24.2,6.3,0,0,6,7.2,2,0,0,0
2020,1,11 to 15,1010.4,3,2.5,2,1.5,-1.4,2.1,-4.8,4.9,-6.6,72,46,13.4,5.8,4,4,5,8,3,0,0,0
2020,1,16 to 20,1010.6,0.5,0.5,0.5,0.5,-1.4,2.1,-5.1,4.9,-7.6,74,48,23.9,7.5,5,2,6,7.2,4,0,0,0
2020,1,21 to 25,1017.4,2,1,0.5,0.5,-1.1,2.6,-4.6,5.8,-5.9,66,36,28.4,8.3,0,0,4,5.7,3,0,0,0
2020,1,26 to 31,1009.4,14.5,13.5,2,0.5,1.5,4.2,-1.4,6.7,-7.5,73,42,18.4,5.5,0,0,2,7.9,2,0,0,0
2020,2,1 to  5,1010.9,5.5,3,1,0.5,-2.2,0.7,-4.4,4.5,-9.7,74,45,11.5,6.1,12,9,8,9.2,3,0,0,0
2020,2,6 to 10,1012.4,4,1.5,0.5,0.5,-6,-2.3,-10.8,-0.5,-12.8,73,39,29.2,10.4,10,6,9,7.825,5,0,0,0
2020,2,11 to 15,1014,0.5,0.5,0.5,0.5,2.8,6.5,-1.5,10.3,-8.1,72,42,27.5,9.7,0,0,8,8.108333333,1,0,0,0
2020,2,16 to 20,1008.6,23.5,9,3.5,1,0.1,2.5,-2.6,5,-3.7,80,38,13.6,7,39,15,19,7.341666667,5,0,0,0
2020,2,21 to 25,1013,12.5,8.5,3,1,1.8,5.3,-1.6,7.4,-2.8,70,41,24.4,10.2,7,7,12,7.533333333,3,0,0,0
2020,2,26 to 29,1014.9,3.5,3.5,2,0.5,-0.7,3.7,-4.6,4.6,-5.3,67,28,25.7,11.7,3,3,3,6.975,2,0,0,0
2020,3,1 to  5,1010.4,57,31.5,6.5,4.5,2.1,5.2,-0.1,6.4,-3.3,84,55,11.5,7.9,4,2,4,7.25,5,0,0,0
2020,3,6 to 10,1011.1,21.5,21.5,5.5,1.5,4.2,8.7,0.1,11.1,-2.8,76,40,33.1,13.1,0,0,0,7.516666667,3,2,0,0
2020,3,11 to 15,1002.4,18,12.5,4.5,2,2.7,7.2,-1.5,8.6,-4,72,31,27.3,12.7,0,0,0,7.683333333,5,0,0,0
2020,3,16 to 20,999.6,7.5,5,2,0.5,4.6,9.9,0,14.3,-3.4,68,34,24.8,12.4,1,1,1,6.866666667,3,0,0,0
2020,3,21 to 25,1005,1.5,1,0.5,0.5,4.6,9.8,0.3,12.8,-1.8,61,26,42.8,16.7,0,0,0,7.55,3,0,0,0
2020,3,26 to 31,1013,0.5,0.5,0.5,0.5,6,11,0.6,15,-2.1,63,24,46.6,17,0,0,0,6.041666667,0,0,0,0
2020,4,1 to  5,1004.9,6.5,4.5,1.5,1,7.5,12.1,2.6,17.2,1.2,68,24,24.6,14,0,0,0,6.533333333,2,0,0,0
2020,4,6 to 10,1006.6,13.5,5,3,1,5.3,9.8,2.2,13.5,-0.5,74,29,26.5,14.5,0,0,0,6.55,1,0,0,0
2020,4,11 to 15,1007.1,1.5,1,0.5,0.5,4.7,10,0.1,14,-1.5,69,15,36.2,17.1,0,0,0,6.8,3,0,0,0
2020,4,16 to 20,1014,15,14.5,3,1,7.4,11.9,2.9,13.8,-1.5,68,30,32,16.2,0,0,0,7.041666667,0,0,0,0
2020,4,21 to 25,1000.1,38.5,31,9.5,2.5,6.5,10.6,2.7,12.7,0.9,70,23,20.1,14.7,0,0,0,7.016666667,4,0,0,1
2020,4,26 to 30,1009.1,27.5,18.5,5,1.5,8.4,13,3.4,15,2.3,75,44,21.6,12.9,0,0,0,6.383333333,1,0,2,0
2020,5,1 to  5,1003.6,5,4,2.5,1,13.9,18.7,10,22.5,7.3,77,48,29.3,16.6,0,0,0,7.075,0,1,0,0
2020,5,6 to 10,1007.5,17.5,12.5,4.5,1,12,16.9,7.1,20.4,3.8,72,26,34.2,17.2,0,0,0,7.091666667,0,0,0,0
2020,5,11 to 15,1002.2,0.5,0.5,0.5,0.5,13.7,19.1,8.1,21.4,6.6,68,27,40.6,19.4,0,0,0,7.775,0,0,0,0
2020,5,16 to 20,1005.5,15.5,12.5,2,0.5,10.2,12.5,7.9,18.6,5.2,81,61,4.5,9.1,0,0,0,6.316666667,0,0,0,0
2020,5,21 to 25,1009.4,2,1.5,0.5,0.5,11.2,14.4,9.1,17,6.6,86,66,7.6,12.4,0,0,0,6.375,0,0,2,0
2020,5,26 to 31,1005.5,9,9,3.5,1,15.3,21,9.5,24.5,7.5,71,28,60.4,24.3,0,0,0,7.441666667,0,0,0,0
2020,6,1 to  5,1001,0.5,0.5,0.5,0.5,17.8,23.1,12.5,25.5,11.3,70,34,50.8,25.2,0,0,0,7.725,0,0,0,0
2020,6,6 to 10,1008.3,0,0,0,0,17.3,22.7,12.2,27.4,10.2,71,44,46.7,24.4,0,0,0,7.516666667,0,0,0,0
2020,6,11 to 15,998,7.5,7.5,2,0.5,20,24.5,16.1,26.4,13.7,74,38,33.8,19.2,0,0,0,7.35,0,0,0,0
2020,6,16 to 20,999.9,10.5,8.5,6,1.5,17.4,21.6,14.4,22.3,13.2,80,55,14.2,14.3,0,0,0,7.975,0,0,1,0
2020,6,21 to 25,1008.5,7,7,5,1.5,17.4,21.1,14.4,23.7,11.2,81,57,24.6,17.9,0,0,0,7.858333333,0,0,0,0
2020,6,26 to 30,999.4,26,17,4,1,17.2,20.2,15.1,23.9,14.3,90,63,4.5,12.2,0,0,0,7.608333333,0,0,2,0
2020,7,1 to  5,1002.1,43.5,40,10,3.5,18.6,21.8,15.8,24,14.2,88,60,15.1,13.5,0,0,0,8.691666667,0,1,0,0
2020,7,6 to 10,1001.8,9.5,9,3.5,1,21.2,25.6,17,29,15,80,34,36.4,18.8,0,0,0,7.683333333,0,0,0,0
2020,7,11 to 15,1002.6,0.5,0.5,0.5,0.5,19.2,22.7,16.8,24.3,15.7,80,62,11.5,14.6,0,0,0,8.066666667,0,0,0,0
2020,7,16 to 20,1006.7,1,1,1,0.5,19.9,23.8,17.5,27.1,15.6,81,60,25.5,18.5,0,0,0,8.558333333,0,0,0,0
2020,7,21 to 25,1004.6,6,6,3,1,21.8,25.3,19.6,26.6,18.6,89,67,8.8,11.7,0,0,0,8.825,0,0,0,0
2020,7,26 to 31,1009.4,55,46,13,6,20.1,23.2,17.4,26.9,14.9,84,58,27.4,14.8,0,0,0,9.025,0,0,0,0
2020,8,1 to  5,1007.9,8,5.5,4.5,3.5,23.8,27.9,20.7,28.9,18.6,85,60,17.8,13.7,0,0,0,7.7,0,0,0,0
2020,8,6 to 10,1003.3,15,13.5,8.5,4,22.8,26.2,20.1,26.8,18,84,64,13.6,12.9,0,0,0,8.075,0,1,0,0
2020,8,11 to 15,1002.2,39.5,35,14,5.5,24.2,28.3,21.1,30.1,19,82,48,17.7,12.6,0,0,0,7.766666667,0,0,1,0
2020,8,16 to 20,1004.3,1,1,1,0.5,24.8,29,20.6,29.7,18.8,77,47,33.8,18.7,0,0,0,7.9,0,0,0,0
2020,8,21 to 25,1006.8,1,1,1,0.5,22.2,25.8,18.9,27.6,18,83,61,27.2,14.6,0,0,0,8.05,0,0,0,0
2020,8,26 to 31,1007.9,35.5,27,7,4.5,22.8,27,19,32.7,15.2,84,58,40.4,16.2,0,0,0,7.916666667,0,0,1,0
2020,9,1 to  5,1010.5,20,18,18,10.5,22.4,25.2,20.2,29.9,17,91,67,4.3,7.9,0,0,0,7.616666667,0,0,1,0
2020,9,6 to 10,1007.6,22.5,14,8.5,8.5,24.7,28.4,21.5,31.7,20.1,83,51,33.2,15.6,0,0,0,7.291666667,0,0,1,0
2020,9,11 to 15,1011.8,141,51.5,27,13,18.5,21.1,16.8,27.4,14.9,89,63,3.7,5.7,0,0,0,6.841666667,0,0,2,0
2020,9,16 to 20,1005.6,42,24.5,8,4,20.4,24.5,17.3,25.6,14.5,81,43,25.6,12.8,0,0,0,6.175,0,0,1,0
2020,9,21 to 25,1014.1,65,50,23.5,10,17.7,21.3,14.5,24,13.2,76,47,26.3,12.2,0,0,0,6.791666667,0,0,2,0
2020,9,26 to 30,1006.6,0.5,0.5,0.5,0.5,16.6,21.3,12.4,23.1,10.3,74,35,31.6,14.2,0,0,0,6.2,0,0,0,0
2020,10,1 to  5,1005.6,60,21,11,7,16.6,20.2,13.1,22.8,12,84,46,17,8.4,0,0,0,6.041666667,0,0,3,0
2020,10,6 to 10,1017.9,2,1.5,0.5,0.5,13.6,18.5,8.9,19,7,73,38,22.2,9.6,0,0,0,7.216666667,0,0,1,0
2020,10,11 to 15,1011.1,2,2,1,1,13.9,18.2,9.9,20.5,4.2,76,40,23.3,10.2,0,0,0,6.1,0,0,0,0
2020,10,16 to 20,1016.4,0,0,0,0,11.2,17.6,5.7,18.6,2.8,69,26,44.1,13.7,0,0,0,5.425,0,0,0,0
2020,10,21 to 25,1004.2,12.5,10.5,3,1.5,12.6,15.7,8.6,19.1,5.8,73,42,16,7.4,0,0,0,6.733333333,0,0,0,0
2020,10,26 to 31,1012.8,18.5,9.5,8,4.5,9.6,14.7,4.6,16.2,3.3,74,42,38.9,10.4,0,0,0,6.966666667,0,0,1,0
2020,11,1 to  5,1008.5,40,21,5.5,2,9.5,13.1,4.7,16.7,0.7,73,35,12.9,6.3,0,0,0,6.7,1,0,1,0
2020,11,6 to 10,1007.3,9.5,8,3.5,1,8.2,11.9,3.9,19,-0.6,70,32,25.3,7.9,0,0,0,7.4,2,0,4,0
2020,11,11 to 15,1020.8,3,3,2,1,6.4,11.4,1.4,14,-0.2,71,40,23.6,7,0,0,0,6.733333333,1,0,0,0
2020,11,16 to 20,1011.3,12,9.5,2.5,1,10.4,15.4,4.6,19.9,-0.3,75,38,17.5,5.9,0,0,0,7.958333333,0,0,0,0
2020,11,21 to 25,1012.8,3.5,2,1,0.5,4.8,8,1.4,10.5,-0.3,72,47,13.1,5.1,0,0,0,8.016666667,2,0,0,0
2020,11,26 to 30,1014.6,0.5,0.5,0.5,0.5,2.7,5.2,0.5,7,-0.8,63,44,10.3,5,0,0,0,7.683333333,4,0,0,0
2020,12,1 to  5,1017.4,1,1,0.5,0.5,1.2,3.8,-0.8,7.2,-2.6,68,46,9.3,4.6,2,2,1,7.983333333,5,0,0,0
2020,12,6 to 10,1014.3,3.5,3,2,0.5,2.5,5.8,0,8.5,-0.6,71,42,16.9,5,0,0,0,8.175,4,0,0,0
2020,12,11 to 15,1004.8,9.5,4.5,1,1,-1.8,1.3,-5,7.8,-8.2,76,44,19.8,5.6,15,8,11,8.05,5,0,0,0
2020,12,16 to 20,1006.6,11,4,1.5,1,-5.9,-3,-9.7,-1.1,-13.4,79,46,15.2,5.7,21,6,18,8.308333333,5,0,0,0
2020,12,21 to 25,1007.6,8,3.5,1.5,0.5,0.7,4.4,-3.2,8.5,-8.5,78,49,13.5,5.2,20,14,20,8.216666667,5,0,0,0
2020,12,26 to 31,1007.6,16.5,6,1.5,0.5,-4.3,-1.6,-7,3.5,-9.6,81,51,14.7,4.9,26,11,26,8.266666667,6,0,0,0
